model,model_ru,n_features,feature_set,validation,metric,value,ci_low,ci_high,value_ci
svc_rbf,SVM с RBF-ядром,10,aper,cv_oof_topk_train_only,accuracy,0.7134146341463414,0.6463414634146342,0.7804878048780488,0.713 [0.646; 0.780]
svc_rbf,SVM с RBF-ядром,10,aper,cv_oof_topk_train_only,balanced_accuracy,0.7053140096618358,0.6369330965365961,0.773688828440025,0.705 [0.637; 0.774]
svc_rbf,SVM с RBF-ядром,10,aper,cv_oof_topk_train_only,sensitivity,0.7717391304347826,0.6818056943056943,0.8571428571428571,0.772 [0.682; 0.857]
svc_rbf,SVM с RBF-ядром,10,aper,cv_oof_topk_train_only,specificity,0.6388888888888888,0.525625,0.7530864197530864,0.639 [0.526; 0.753]
svc_rbf,SVM с RBF-ядром,10,aper,cv_oof_topk_train_only,precision,0.7319587628865979,0.642090367428004,0.8181818181818182,0.732 [0.642; 0.818]
svc_rbf,SVM с RBF-ядром,10,aper,cv_oof_topk_train_only,npv,0.6865671641791045,0.5694444444444444,0.7936507936507936,0.687 [0.569; 0.794]
svc_rbf,SVM с RBF-ядром,10,aper,cv_oof_topk_train_only,f1,0.7513227513227513,0.6783526613143027,0.8155436410182099,0.751 [0.678; 0.816]
svc_rbf,SVM с RBF-ядром,10,aper,cv_oof_topk_train_only,mcc,0.41455816535993206,0.2783268421200359,0.5514601492357124,0.415 [0.278; 0.551]
logreg,Логистическая регрессия,10,burst,cv_oof_topk_train_only,roc_auc,0.8069142512077295,0.738370611986775,0.8700634347047006,0.807 [0.738; 0.870]
logreg,Логистическая регрессия,10,burst,cv_oof_topk_train_only,pr_auc,0.8563827973491785,0.7870150143915711,0.9134625414942983,0.856 [0.787; 0.913]
logreg,Логистическая регрессия,10,burst,cv_oof_topk_train_only,accuracy,0.7439024390243902,0.6766768292682928,0.8109756097560976,0.744 [0.677; 0.811]
logreg,Логистическая регрессия,10,burst,cv_oof_topk_train_only,balanced_accuracy,0.7475845410628019,0.6783646600328664,0.8132307372876414,0.748 [0.678; 0.813]
