model,model_ru,n_features,feature_set,validation,metric,value,ci_low,ci_high,value_ci,source_table,comparison_group,diff_event_minus_baseline,p_boot_two_sided
rf,Случайный лес,302.0,all_clean_features,holdout,pr_auc,0.9949874686716791,0.9761818495514147,1.0000000000000002,0.995 [0.976; 1.000],full_feature_space_metrics_df,,,
rf,Случайный лес,302.0,all_clean_features,holdout,accuracy,0.9090909090909091,0.8181818181818182,1.0,0.909 [0.818; 1.000],full_feature_space_metrics_df,,,
rf,Случайный лес,302.0,all_clean_features,holdout,balanced_accuracy,0.9022556390977443,0.7857142857142857,1.0,0.902 [0.786; 1.000],full_feature_space_metrics_df,,,
rf,Случайный лес,302.0,all_clean_features,holdout,sensitivity,0.9473684210526315,0.8235294117647058,1.0,0.947 [0.824; 1.000],full_feature_space_metrics_df,,,
rf,Случайный лес,302.0,all_clean_features,holdout,specificity,0.8571428571428571,0.6428571428571429,1.0,0.857 [0.643; 1.000],full_feature_space_metrics_df,,,
rf,Случайный лес,302.0,all_clean_features,holdout,precision,0.9,0.75,1.0,0.900 [0.750; 1.000],full_feature_space_metrics_df,,,
rf,Случайный лес,302.0,all_clean_features,holdout,npv,0.9230769230769231,0.7333333333333333,1.0,0.923 [0.733; 1.000],full_feature_space_metrics_df,,,
rf,Случайный лес,302.0,all_clean_features,holdout,f1,0.9230769230769231,0.8181818181818182,1.0,0.923 [0.818; 1.000],full_feature_space_metrics_df,,,
rf,Случайный лес,302.0,all_clean_features,holdout,mcc,0.8137411550596574,0.5872835735066526,1.0,0.814 [0.587; 1.000],full_feature_space_metrics_df,,,
svc_rbf,SVM с RBF-ядром,302.0,all_clean_features,cv_oof,roc_auc,0.987469806763285,0.9717391186562748,0.9971155630016658,0.987 [0.972; 0.997],full_feature_space_metrics_df,,,
svc_rbf,SVM с RBF-ядром,302.0,all_clean_features,cv_oof,pr_auc,0.9910492528992366,0.9794886954051715,0.997835869596295,0.991 [0.979; 0.998],full_feature_space_metrics_df,,,
svc_rbf,SVM с RBF-ядром,302.0,all_clean_features,cv_oof,accuracy,0.9451219512195121,0.9024390243902439,0.975609756097561,0.945 [0.902; 0.976],full_feature_space_metrics_df,,,
svc_rbf,SVM с RBF-ядром,302.0,all_clean_features,cv_oof,balanced_accuracy,0.9435386473429952,0.9010209429830159,0.9763806225483856,0.944 [0.901; 0.976],full_feature_space_metrics_df,,,
svc_rbf,SVM с RBF-ядром,302.0,all_clean_features,cv_oof,sensitivity,0.9565217391304348,0.9111111111111111,0.9896907216494846,0.957 [0.911; 0.990],full_feature_space_metrics_df,,,
svc_rbf,SVM с RBF-ядром,302.0,all_clean_features,cv_oof,specificity,0.9305555555555556,0.8624652777777778,0.9852994458653027,0.931 [0.862; 0.985],full_feature_space_metrics_df,,,
svc_rbf,SVM с RBF-ядром,302.0,all_clean_features,cv_oof,precision,0.946236559139785,0.8924731182795699,0.9887671660424469,0.946 [0.892; 0.989],full_feature_space_metrics_df,,,
svc_rbf,SVM с RBF-ядром,302.0,all_clean_features,cv_oof,npv,0.9436619718309859,0.8833279220779221,0.987012987012987,0.944 [0.883; 0.987],full_feature_space_metrics_df,,,
svc_rbf,SVM с RBF-ядром,302.0,all_clean_features,cv_oof,f1,0.9513513513513514,0.913968538430904,0.9795918367346939,0.951 [0.914; 0.980],full_feature_space_metrics_df,,,
svc_rbf,SVM с RBF-ядром,302.0,all_clean_features,cv_oof,mcc,0.8884867930355456,0.8044201261467799,0.951394742691818,0.888 [0.804; 0.951],full_feature_space_metrics_df,,,
svc_rbf,SVM с RBF-ядром,302.0,all_clean_features,holdout,roc_auc,0.9924812030075189,0.9661654135338347,1.0,0.992 [0.966; 1.000],full_feature_space_metrics_df,,,
svc_rbf,SVM с RBF-ядром,302.0,all_clean_features,holdout,pr_auc,0.9945983379501384,0.9754248366013072,1.0000000000000002,0.995 [0.975; 1.000],full_feature_space_metrics_df,,,
svc_rbf,SVM с RBF-ядром,302.0,all_clean_features,holdout,accuracy,0.9393939393939394,0.8484848484848485,1.0,0.939 [0.848; 1.000],full_feature_space_metrics_df,,,
svc_rbf,SVM с RBF-ядром,302.0,all_clean_features,holdout,balanced_accuracy,0.9379699248120301,0.8409090909090909,1.0,0.938 [0.841; 1.000],full_feature_space_metrics_df,,,
svc_rbf,SVM с RBF-ядром,302.0,all_clean_features,holdout,sensitivity,0.9473684210526315,0.8181818181818182,1.0,0.947 [0.818; 1.000],full_feature_space_metrics_df,,,
svc_rbf,SVM с RBF-ядром,302.0,all_clean_features,holdout,specificity,0.9285714285714286,0.7692307692307693,1.0,0.929 [0.769; 1.000],full_feature_space_metrics_df,,,
svc_rbf,SVM с RBF-ядром,302.0,all_clean_features,holdout,precision,0.9473684210526315,0.8333333333333334,1.0,0.947 [0.833; 1.000],full_feature_space_metrics_df,,,
svc_rbf,SVM с RBF-ядром,302.0,all_clean_features,holdout,npv,0.9285714285714286,0.7647058823529411,1.0,0.929 [0.765; 1.000],full_feature_space_metrics_df,,,
svc_rbf,SVM с RBF-ядром,302.0,all_clean_features,holdout,f1,0.9473684210526315,0.8571428571428571,1.0,0.947 [0.857; 1.000],full_feature_space_metrics_df,,,
svc_rbf,SVM с RBF-ядром,302.0,all_clean_features,holdout,mcc,0.8759398496240601,0.693687975619296,1.0,0.876 [0.694; 1.000],full_feature_space_metrics_df,,,
logreg,Логистическая регрессия,14.0,event,cv_oof,roc_auc,0.9643719806763285,0.9288308757409881,0.9904466557233197,0.964 [0.929; 0.990],algorithm_metrics_long_df,,,
logreg,Логистическая регрессия,14.0,event,cv_oof,pr_auc,0.9784422083107989,0.957788169885634,0.9930453054539814,0.978 [0.958; 0.993],algorithm_metrics_long_df,,,
logreg,Логистическая регрессия,14.0,event,cv_oof,accuracy,0.926829268292683,0.8780487804878049,0.9634146341463414,0.927 [0.878; 0.963],algorithm_metrics_long_df,,,
logreg,Логистическая регрессия,14.0,event,cv_oof,balanced_accuracy,0.9302536231884058,0.8860454613879272,0.9664420226757751,0.930 [0.886; 0.966],algorithm_metrics_long_df,,,
logreg,Логистическая регрессия,14.0,event,cv_oof,sensitivity,0.9021739130434783,0.8333333333333334,0.9583333333333334,0.902 [0.833; 0.958],algorithm_metrics_long_df,,,
logreg,Логистическая регрессия,14.0,event,cv_oof,specificity,0.9583333333333334,0.9078896761133604,1.0,0.958 [0.908; 1.000],algorithm_metrics_long_df,,,
logreg,Логистическая регрессия,14.0,event,cv_oof,precision,0.9651162790697675,0.9210376794258373,1.0,0.965 [0.921; 1.000],algorithm_metrics_long_df,,,
logreg,Логистическая регрессия,14.0,event,cv_oof,npv,0.8846153846153846,0.807209483093665,0.9500154320987653,0.885 [0.807; 0.950],algorithm_metrics_long_df,,,
logreg,Логистическая регрессия,14.0,event,cv_oof,f1,0.9325842696629213,0.8876990326263294,0.9680851063829787,0.933 [0.888; 0.968],algorithm_metrics_long_df,,,
logreg,Логистическая регрессия,14.0,event,cv_oof,mcc,0.8551024816224644,0.7678207024907531,0.9279761904761905,0.855 [0.768; 0.928],algorithm_metrics_long_df,,,
logreg,Логистическая регрессия,14.0,event,holdout,roc_auc,0.8834586466165413,0.7360967630853995,0.9846153846153847,0.883 [0.736; 0.985],algorithm_metrics_long_df,,,
logreg,Логистическая регрессия,14.0,event,holdout,pr_auc,0.9342906955445656,0.8377845933682332,0.9902580741626796,0.934 [0.838; 0.990],algorithm_metrics_long_df,,,
logreg,Логистическая регрессия,14.0,event,holdout,accuracy,0.8181818181818182,0.6666666666666666,0.9393939393939394,0.818 [0.667; 0.939],algorithm_metrics_long_df,,,
logreg,Логистическая регрессия,14.0,event,holdout,balanced_accuracy,0.8233082706766917,0.6805555555555556,0.9444444444444444,0.823 [0.681; 0.944],algorithm_metrics_long_df,,,
logreg,Логистическая регрессия,14.0,event,holdout,sensitivity,0.7894736842105263,0.5833333333333334,0.95,0.789 [0.583; 0.950],algorithm_metrics_long_df,,,
logreg,Логистическая регрессия,14.0,event,holdout,specificity,0.8571428571428571,0.6428571428571429,1.0,0.857 [0.643; 1.000],algorithm_metrics_long_df,,,
logreg,Логистическая регрессия,14.0,event,holdout,precision,0.8823529411764706,0.7142857142857143,1.0,0.882 [0.714; 1.000],algorithm_metrics_long_df,,,
logreg,Логистическая регрессия,14.0,event,holdout,npv,0.75,0.5,0.9411764705882353,0.750 [0.500; 0.941],algorithm_metrics_long_df,,,
logreg,Логистическая регрессия,14.0,event,holdout,f1,0.8333333333333334,0.6814393939393939,0.9474342105263154,0.833 [0.681; 0.947],algorithm_metrics_long_df,,,
logreg,Логистическая регрессия,14.0,event,holdout,mcc,0.6394449716263073,0.35883578891077916,0.8806305718527109,0.639 [0.359; 0.881],algorithm_metrics_long_df,,,
rf,Случайный лес,14.0,event,cv_oof,roc_auc,0.980072463768116,0.9599940506050119,0.9954566106315311,0.980 [0.960; 0.995],algorithm_metrics_long_df,,,
rf,Случайный лес,14.0,event,cv_oof,pr_auc,0.9845297037836782,0.9672926097575034,0.9966398226372869,0.985 [0.967; 0.997],algorithm_metrics_long_df,,,
rf,Случайный лес,14.0,event,cv_oof,accuracy,0.9390243902439024,0.8963414634146342,0.975609756097561,0.939 [0.896; 0.976],algorithm_metrics_long_df,,,
rf,Случайный лес,14.0,event,cv_oof,balanced_accuracy,0.9396135265700483,0.8990496263659719,0.9755195552910068,0.940 [0.899; 0.976],algorithm_metrics_long_df,,,
rf,Случайный лес,14.0,event,cv_oof,sensitivity,0.9347826086956522,0.8804347826086957,0.9797979797979798,0.935 [0.880; 0.980],algorithm_metrics_long_df,,,
rf,Случайный лес,14.0,event,cv_oof,specificity,0.9444444444444444,0.8888888888888888,0.9873457278481013,0.944 [0.889; 0.987],algorithm_metrics_long_df,,,
rf,Случайный лес,14.0,event,cv_oof,precision,0.9555555555555556,0.9090647857889237,0.9899015151515151,0.956 [0.909; 0.990],algorithm_metrics_long_df,,,
rf,Случайный лес,14.0,event,cv_oof,npv,0.918918918918919,0.8533235294117648,0.9746835443037974,0.919 [0.853; 0.975],algorithm_metrics_long_df,,,
rf,Случайный лес,14.0,event,cv_oof,f1,0.945054945054945,0.9071006481128479,0.978021978021978,0.945 [0.907; 0.978],algorithm_metrics_long_df,,,
rf,Случайный лес,14.0,event,cv_oof,mcc,0.8768475438971286,0.7937214659445498,0.9509218899818449,0.877 [0.794; 0.951],algorithm_metrics_long_df,,,
rf,Случайный лес,14.0,event,holdout,roc_auc,0.9022556390977443,0.7665257352941177,1.0,0.902 [0.767; 1.000],algorithm_metrics_long_df,,,
rf,Случайный лес,14.0,event,holdout,pr_auc,0.9235778462721593,0.8010249384743456,1.0,0.924 [0.801; 1.000],algorithm_metrics_long_df,,,
rf,Случайный лес,14.0,event,holdout,accuracy,0.8484848484848485,0.7272727272727273,0.9696969696969697,0.848 [0.727; 0.970],algorithm_metrics_long_df,,,
rf,Случайный лес,14.0,event,holdout,balanced_accuracy,0.849624060150376,0.7161654135338347,0.9687959558823527,0.850 [0.716; 0.969],algorithm_metrics_long_df,,,
rf,Случайный лес,14.0,event,holdout,sensitivity,0.8421052631578947,0.65,1.0,0.842 [0.650; 1.000],algorithm_metrics_long_df,,,
rf,Случайный лес,14.0,event,holdout,specificity,0.8571428571428571,0.6428571428571429,1.0,0.857 [0.643; 1.000],algorithm_metrics_long_df,,,
rf,Случайный лес,14.0,event,holdout,precision,0.8888888888888888,0.7331818181818182,1.0,0.889 [0.733; 1.000],algorithm_metrics_long_df,,,
rf,Случайный лес,14.0,event,holdout,npv,0.8,0.5625,1.0,0.800 [0.562; 1.000],algorithm_metrics_long_df,,,
rf,Случайный лес,14.0,event,holdout,f1,0.8648648648648649,0.7272727272727273,0.9697402597402596,0.865 [0.727; 0.970],algorithm_metrics_long_df,,,
rf,Случайный лес,14.0,event,holdout,mcc,0.6940491774014498,0.42173311110169653,0.9376144618769908,0.694 [0.422; 0.938],algorithm_metrics_long_df,,,
svc_rbf,SVM с RBF-ядром,14.0,event,cv_oof,roc_auc,0.9821859903381642,0.9640017169371932,0.9950994944852941,0.982 [0.964; 0.995],algorithm_metrics_long_df,,,
svc_rbf,SVM с RBF-ядром,14.0,event,cv_oof,pr_auc,0.9858310918441333,0.9701101764913834,0.9964930505675172,0.986 [0.970; 0.996],algorithm_metrics_long_df,,,
svc_rbf,SVM с RBF-ядром,14.0,event,cv_oof,accuracy,0.9451219512195121,0.9024390243902439,0.975609756097561,0.945 [0.902; 0.976],algorithm_metrics_long_df,,,
svc_rbf,SVM с RBF-ядром,14.0,event,cv_oof,balanced_accuracy,0.9450483091787439,0.9035170117558152,0.9772298657773861,0.945 [0.904; 0.977],algorithm_metrics_long_df,,,
svc_rbf,SVM с RBF-ядром,14.0,event,cv_oof,sensitivity,0.9456521739130435,0.8924731182795699,0.9891304347826086,0.946 [0.892; 0.989],algorithm_metrics_long_df,,,
svc_rbf,SVM с RBF-ядром,14.0,event,cv_oof,specificity,0.9444444444444444,0.8840579710144928,0.9875,0.944 [0.884; 0.988],algorithm_metrics_long_df,,,
svc_rbf,SVM с RBF-ядром,14.0,event,cv_oof,precision,0.9560439560439561,0.9081632653061225,0.9900990099009901,0.956 [0.908; 0.990],algorithm_metrics_long_df,,,
svc_rbf,SVM с RBF-ядром,14.0,event,cv_oof,npv,0.9315068493150684,0.8630008561643836,0.9859154929577465,0.932 [0.863; 0.986],algorithm_metrics_long_df,,,
svc_rbf,SVM с RBF-ядром,14.0,event,cv_oof,f1,0.9508196721311475,0.9124945175438596,0.9801980198019802,0.951 [0.912; 0.980],algorithm_metrics_long_df,,,
svc_rbf,SVM с RBF-ядром,14.0,event,cv_oof,mcc,0.8888228003772927,0.8035886764217297,0.9515203510686345,0.889 [0.804; 0.952],algorithm_metrics_long_df,,,
svc_rbf,SVM с RBF-ядром,14.0,event,holdout,roc_auc,0.9285714285714286,0.8270676691729324,0.9925925925925926,0.929 [0.827; 0.993],algorithm_metrics_long_df,,,
svc_rbf,SVM с RBF-ядром,14.0,event,holdout,pr_auc,0.9485420214531237,0.8637862554112554,0.9960536962250099,0.949 [0.864; 0.996],algorithm_metrics_long_df,,,
svc_rbf,SVM с RBF-ядром,14.0,event,holdout,accuracy,0.8484848484848485,0.7272727272727273,0.9696969696969697,0.848 [0.727; 0.970],algorithm_metrics_long_df,,,
svc_rbf,SVM с RBF-ядром,14.0,event,holdout,balanced_accuracy,0.8402255639097744,0.6992301525873508,0.9615384615384616,0.840 [0.699; 0.962],algorithm_metrics_long_df,,,
svc_rbf,SVM с RBF-ядром,14.0,event,holdout,sensitivity,0.8947368421052632,0.7368421052631579,1.0,0.895 [0.737; 1.000],algorithm_metrics_long_df,,,
svc_rbf,SVM с RBF-ядром,14.0,event,holdout,specificity,0.7857142857142857,0.5384615384615384,1.0,0.786 [0.538; 1.000],algorithm_metrics_long_df,,,
svc_rbf,SVM с RBF-ядром,14.0,event,holdout,precision,0.85,0.6666666666666666,1.0,0.850 [0.667; 1.000],algorithm_metrics_long_df,,,
svc_rbf,SVM с RBF-ядром,14.0,event,holdout,npv,0.8461538461538461,0.6153846153846154,1.0,0.846 [0.615; 1.000],algorithm_metrics_long_df,,,
svc_rbf,SVM с RBF-ядром,14.0,event,holdout,f1,0.8717948717948718,0.7333333333333333,0.9714285714285714,0.872 [0.733; 0.971],algorithm_metrics_long_df,,,
svc_rbf,SVM с RBF-ядром,14.0,event,holdout,mcc,0.6882577059149438,0.40987872061240227,0.9354143466934854,0.688 [0.410; 0.935],algorithm_metrics_long_df,,,
logreg,Логистическая регрессия,61.0,spectral_baseline,cv_oof,roc_auc,0.8310688405797101,0.7662452558453229,0.8878397759172216,0.831 [0.766; 0.888],baseline_metrics_df,,,
logreg,Логистическая регрессия,61.0,spectral_baseline,cv_oof,pr_auc,0.8816277947411733,0.8228889408816051,0.9268029238670136,0.882 [0.823; 0.927],baseline_metrics_df,,,
logreg,Логистическая регрессия,61.0,spectral_baseline,cv_oof,accuracy,0.7621951219512195,0.6951219512195121,0.823170731707317,0.762 [0.695; 0.823],baseline_metrics_df,,,
logreg,Логистическая регрессия,61.0,spectral_baseline,cv_oof,balanced_accuracy,0.7653985507246377,0.696214997385,0.8292805799720694,0.765 [0.696; 0.829],baseline_metrics_df,,,
logreg,Логистическая регрессия,61.0,spectral_baseline,cv_oof,sensitivity,0.7391304347826086,0.6447295321637427,0.8227881065400844,0.739 [0.645; 0.823],baseline_metrics_df,,,
logreg,Логистическая регрессия,61.0,spectral_baseline,cv_oof,specificity,0.7916666666666666,0.6966047874938935,0.8805970149253731,0.792 [0.697; 0.881],baseline_metrics_df,,,
logreg,Логистическая регрессия,61.0,spectral_baseline,cv_oof,precision,0.8192771084337349,0.7317073170731707,0.8987341772151899,0.819 [0.732; 0.899],baseline_metrics_df,,,
logreg,Логистическая регрессия,61.0,spectral_baseline,cv_oof,npv,0.7037037037037037,0.6,0.7957339878447871,0.704 [0.600; 0.796],baseline_metrics_df,,,
logreg,Логистическая регрессия,61.0,spectral_baseline,cv_oof,f1,0.7771428571428571,0.6993865030674846,0.8372287904378328,0.777 [0.699; 0.837],baseline_metrics_df,,,
logreg,Логистическая регрессия,61.0,spectral_baseline,cv_oof,mcc,0.5268744624634415,0.3894148031913653,0.6536342651908366,0.527 [0.389; 0.654],baseline_metrics_df,,,
logreg,Логистическая регрессия,61.0,spectral_baseline,holdout,roc_auc,0.8834586466165414,0.7443609022556391,0.9890148420479301,0.883 [0.744; 0.989],baseline_metrics_df,,,
logreg,Логистическая регрессия,61.0,spectral_baseline,holdout,pr_auc,0.9185258820594955,0.7937405001080506,0.9934671945701358,0.919 [0.794; 0.993],baseline_metrics_df,,,
logreg,Логистическая регрессия,61.0,spectral_baseline,holdout,accuracy,0.8484848484848485,0.7272727272727273,0.9696969696969697,0.848 [0.727; 0.970],baseline_metrics_df,,,
logreg,Логистическая регрессия,61.0,spectral_baseline,holdout,balanced_accuracy,0.8402255639097744,0.7045454545454546,0.9616071428571425,0.840 [0.705; 0.962],baseline_metrics_df,,,
logreg,Логистическая регрессия,61.0,spectral_baseline,holdout,sensitivity,0.8947368421052632,0.7368421052631579,1.0,0.895 [0.737; 1.000],baseline_metrics_df,,,
logreg,Логистическая регрессия,61.0,spectral_baseline,holdout,specificity,0.7857142857142857,0.5384615384615384,1.0,0.786 [0.538; 1.000],baseline_metrics_df,,,
logreg,Логистическая регрессия,61.0,spectral_baseline,holdout,precision,0.85,0.6818181818181818,1.0,0.850 [0.682; 1.000],baseline_metrics_df,,,
logreg,Логистическая регрессия,61.0,spectral_baseline,holdout,npv,0.8461538461538461,0.6153846153846154,1.0,0.846 [0.615; 1.000],baseline_metrics_df,,,
logreg,Логистическая регрессия,61.0,spectral_baseline,holdout,f1,0.8717948717948718,0.7428571428571429,0.9714285714285714,0.872 [0.743; 0.971],baseline_metrics_df,,,
logreg,Логистическая регрессия,61.0,spectral_baseline,holdout,mcc,0.6882577059149438,0.42192650784464586,0.9354143466934854,0.688 [0.422; 0.935],baseline_metrics_df,,,
rf,Случайный лес,61.0,spectral_baseline,cv_oof,roc_auc,0.8121980676328503,0.7473103757944183,0.8766660342407625,0.812 [0.747; 0.877],baseline_metrics_df,,,
rf,Случайный лес,61.0,spectral_baseline,cv_oof,pr_auc,0.8563730246604517,0.7863513171204342,0.9164031825812743,0.856 [0.786; 0.916],baseline_metrics_df,,,
rf,Случайный лес,61.0,spectral_baseline,cv_oof,accuracy,0.75,0.6890243902439024,0.8170731707317073,0.750 [0.689; 0.817],baseline_metrics_df,,,
rf,Случайный лес,61.0,spectral_baseline,cv_oof,balanced_accuracy,0.75,0.6859082983354956,0.8170744842546134,0.750 [0.686; 0.817],baseline_metrics_df,,,
rf,Случайный лес,61.0,spectral_baseline,cv_oof,sensitivity,0.75,0.6666666666666666,0.8369628412537917,0.750 [0.667; 0.837],baseline_metrics_df,,,
rf,Случайный лес,61.0,spectral_baseline,cv_oof,specificity,0.75,0.6499837662337663,0.8481108553893363,0.750 [0.650; 0.848],baseline_metrics_df,,,
rf,Случайный лес,61.0,spectral_baseline,cv_oof,precision,0.7931034482758621,0.7051282051282052,0.875,0.793 [0.705; 0.875],baseline_metrics_df,,,
rf,Случайный лес,61.0,spectral_baseline,cv_oof,npv,0.7012987012987013,0.597217039800995,0.8,0.701 [0.597; 0.800],baseline_metrics_df,,,
rf,Случайный лес,61.0,spectral_baseline,cv_oof,f1,0.770949720670391,0.6989214924212982,0.8361581920903954,0.771 [0.699; 0.836],baseline_metrics_df,,,
