permutation_roc_auc
0.4841743247006406
0.5554553049289892
0.5352548036758563
0.5274603174603174
0.5251851851851852
0.4278975215817321
0.5625814536340851
0.5248148148148148
0.5757254246727932
0.4932302979671401
0.5579782790309107
0.554990253411306
0.49065998329156224
0.42110275689223053
0.5687524366471735
0.4562545252018936
0.5378947368421052
0.4650905040378725
0.508796992481203
0.6089974937343359
0.5637092731829574
0.5174881648565859
0.49407407407407417
0.5520829852408801
0.5147062099693678
0.630306321358953
0.5674129768866611
0.48276246170983017
0.5466638819270399
0.4602896129211918
0.5812976886661098
0.5530659983291563
0.5324171539961015
0.5632971317181843
0.5845279866332499
0.43326371484266224
0.5384516847674743
0.4275856307435255
0.5466778056251741
0.5597187412976887
0.5738457254246728
0.49208298524088
0.4175299359509886
0.4876775271512114
0.44160122528543583
0.46129211918685603
0.557126148705096
0.3978139793929268
0.5001531606794765
0.5940712893344472
0.5122389306599834
0.4772375382901698
0.4998997493734336
0.47586744639376216
0.5641241993873573
0.5848175995544416
0.49967140072403227
0.570952380952381
0.5451573377889167
0.5796964633806739
0.4939153439153439
0.5022862712336397
0.5412865497076024
0.44942355889724306
0.5168699526594264
0.5557282094124201
0.5634920634920635
0.42677248677248675
0.38508493455861875
0.49745474798106376
0.5366917293233083
0.48037593984962407
0.5621943748259538
0.4590169869117237
0.5728432191590086
0.552406015037594
0.3807852965747703
0.4760790866054023
0.4753745474798106
0.46605123920913394
0.5184767474241159
0.5573823447507659
0.5140490114174325
0.5320969089390142
0.5453188526872739
0.45360345307713723
0.46684767474241157
0.5500751879699248
0.4938902812587022
0.34992759676970203
0.5406599832915623
0.5141492620439989
0.5530465051517683
0.5698830409356725
0.511113895850738
0.5466471734892787
0.5298858256752993
0.5908883319409635
0.5713311055416319
0.4807296017822334
0.5080200501253133
0.5142996379838485
0.568259537733222
0.5844138123085492
0.45849624060150374
0.4853104984683932
0.48945419103313836
0.5086104149262043
0.5808994708994709
0.40843497632971315
0.4119047619047619
0.5614564188248399
0.4907852965747703
0.43942355889724316
0.5124505708716235
0.42071846282372605
0.524021164021164
0.4747702589807853
0.5006655527708159
0.4783152325257588
0.5267446393762183
0.5399582289055973
0.5294903926482875
0.3741019214703425
0.49944305207463097
0.48849902534113065
0.48763297131718186
0.49713171818434976
0.4041158451684767
0.44709551656920077
0.5451907546644389
0.5380033416875523
0.5526844890002784
0.5387301587301587
0.5827930938457254
0.4428933444722919
0.5169228627123363
0.35331384015594547
0.5460623781676414
0.511005291005291
0.5706209969367864
0.6083486494012811
0.3567947646895015
0.5395098858256753
0.5360011138958507
0.4704761904761905
0.5680729601782233
0.5026427179058758
0.5518462823725981
0.45226120857699803
0.42865775549986074
0.3669729880256196
0.507936507936508
0.4447229184071289
0.5478251183514342
0.5732358674463938
0.4995906432748538
0.45551099972152603
0.41280423280423284
0.5677666388192704
0.5467641325536062
0.5503285992759677
0.505995544416597
0.3983040935672514
0.42327485380116964
0.5197382344750766
0.4602979671400724
0.47216095795043167
0.43960735171261495
0.5553745474798106
0.5470648844333054
0.335583402951824
0.5328265107212475
0.430250626566416
0.4234530771372877
0.4545112781954887
0.5367891952102478
0.4318100807574492
0.45683375104427737
0.513052074631022
0.5772960178223336
0.4030994152046784
0.4024923419660261
0.5790893901420218
0.5782344750765803
0.5573210804789752
0.5869646338067391
0.3449707602339181
0.5034670008354218
0.6014592035644667
0.5298468393205235
0.539406850459482
0.5833556112503481
0.5529908103592314
0.5673851294903927
0.4360233918128655
0.37461709830130885
0.4557978279030911
0.4006015037593985
0.5944026733500417
0.5898746867167919
0.43416597048176
0.4902060707323865
0.42666388192703975
0.5775549986076302
0.5025006961849068
0.5450737956001115
0.4870286828181564
0.5404594820384293
0.41241158451684773
0.5018741297688666
0.5579727095516569
0.5253940406571986
0.4472403230297967
0.623015873015873
0.5541074909495962
0.41272069061542743
0.5313868003341687
0.5126343636869952
0.5656279587858536
0.5156196045669731
0.530359231411863
0.54411306042885
0.47710665552770815
0.5894486215538848
0.577037037037037
0.3344110275689223
0.5753940406571985
0.4879754942912838
0.46469785575048733
0.39994708994708994
0.49637426900584786
0.5193288777499304
0.41982734614313555
0.5594764689501532
0.4239209133945976
0.45981620718462823
0.4730715678084099
