model,model_ru,feature,feature_ru,block,block_ru,importance_mean,importance_std,feature_set,validation,n_repeats,n_train,n_test,logreg_coef,logreg_abs_coef,roc_auc_oriented,hedges_g_tbi_minus_control,abs_hedges_g,q_fdr,rank_strict,rank_in_model,importance_positive
logreg,Логистическая регрессия,tfr__value__temporal_tfr_alpha_cv,Время-частотные характеристики · value · височная область tfr α cv,tfr,Время-частотные характеристики,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.1392511482787017,0.1392511482787017,0.5294384057971016,-0.1811564826932042,0.1811564826932042,0.6179699806771084,246,246,0.0
logreg,Логистическая регрессия,conn__small_worldness__coh_theta,Функциональная связность · мера маломирности · coherence θ,conn,Функциональная связность,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.062117162648366316,0.062117162648366316,0.5288345410628019,0.09989564303476042,0.09989564303476042,0.6255742984414883,247,247,0.0
logreg,Логистическая регрессия,alpha_peak__paf_hz__frontal,"Параметры альфа-ритма · частота альфа-пика, Гц · лобная область",alpha_peak,Параметры альфа-ритма,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.14212934281088405,0.14212934281088405,0.5275513285024155,-0.25429015425530666,0.25429015425530666,0.24714995647000493,248,248,0.0
logreg,Логистическая регрессия,conn__global_efficiency__imcoh_delta,Функциональная связность · глобальная эффективность · imaginary coherence δ,conn,Функциональная связность,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.006138360915785243,0.006138360915785243,0.5271739130434783,0.19999581180803505,0.19999581180803505,0.6490238007684485,249,249,0.0
logreg,Логистическая регрессия,burst__mean_peak__temporal_beta,Ритмические эпизоды · mean peak · височная область β,burst,Ритмические эпизоды,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.06252443316964312,0.06252443316964312,0.5271739130434783,-0.14843277679664982,0.14843277679664982,0.6490238007684485,250,250,0.0
logreg,Логистическая регрессия,conn__small_worldness__coh_beta,Функциональная связность · мера маломирности · coherence β,conn,Функциональная связность,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.04235589831755224,0.04235589831755224,0.5264945652173914,0.14989768859159566,0.14989768859159566,0.6582242826198658,251,251,0.0
logreg,Логистическая регрессия,conn__mean_strength__plv_beta,Функциональная связность · mean strength · PLV β,conn,Функциональная связность,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.04030046829688104,0.04030046829688104,0.5259661835748792,-0.08541101068623999,0.08541101068623999,0.6648291138477656,252,252,0.0
logreg,Логистическая регрессия,conn__modularity__wpli_alpha,Функциональная связность · модулярность · wPLI α,conn,Функциональная связность,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,0.04610609464751667,0.04610609464751667,0.5258907004830918,0.25330523168781793,0.25330523168781793,0.5893907276984067,253,253,0.0
logreg,Логистическая регрессия,conn__modularity__dtf_theta,Функциональная связность · модулярность · DTF θ,conn,Функциональная связность,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,0.029666088406547768,0.029666088406547768,0.5252113526570048,0.01740458762058316,0.01740458762058316,0.6179699806771084,254,254,0.0
logreg,Логистическая регрессия,aper__alpha_peak_width_hz__central,"Апериодический компонент · ширина альфа-пика, Гц · центральная область",aper,Апериодический компонент,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.01275759967420156,0.01275759967420156,0.5241545893719808,0.048062348816905597,0.048062348816905597,0.6907357095996852,255,255,0.0
logreg,Логистическая регрессия,conn__modularity__coh_theta,Функциональная связность · модулярность · coherence θ,conn,Функциональная связность,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.08697537304553672,0.08697537304553672,0.5237771739130435,-0.20622622045587138,0.20622622045587138,0.6152588568930256,256,256,0.0
logreg,Логистическая регрессия,conn__mean_strength__coh_alpha,Функциональная связность · mean strength · coherence α,conn,Функциональная связность,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.052959267851256646,0.052959267851256646,0.5229468599033817,-0.07171410751663106,0.07171410751663106,0.7073151106116853,257,257,0.0
logreg,Логистическая регрессия,conn__clustering__wpli_theta,Функциональная связность · кластеризация · wPLI θ,conn,Функциональная связность,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.03274131369393829,0.03274131369393829,0.5229468599033817,0.018250617715485765,0.018250617715485765,0.7073151106116853,258,258,0.0
logreg,Логистическая регрессия,conn__small_worldness__imcoh_beta,Функциональная связность · мера маломирности · imaginary coherence β,conn,Функциональная связность,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,0.09573910184402001,0.09573910184402001,0.522493961352657,0.10803950768089973,0.10803950768089973,0.6764868448089509,259,259,0.0
logreg,Логистическая регрессия,conn__n_hubs__pdc_beta,Функциональная связность · n hubs · PDC β,conn,Функциональная связность,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.06765446168677967,0.06765446168677967,0.5217391304347826,-0.11790258237406172,0.11790258237406172,0.3505392037427674,260,260,0.0
logreg,Логистическая регрессия,conn__small_worldness__wpli_beta,Функциональная связность · мера маломирности · wPLI β,conn,Функциональная связность,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,0.07307359912683052,0.07307359912683052,0.5215881642512077,0.12518627574268898,0.12518627574268898,0.7143465085985747,261,261,0.0
logreg,Логистическая регрессия,conn__mean_strength__wpli_beta,Функциональная связность · mean strength · wPLI β,conn,Функциональная связность,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,0.06554877341941252,0.06554877341941252,0.5214371980676329,0.09175925142751674,0.09175925142751674,0.7259987811975445,262,262,0.0
logreg,Логистическая регрессия,conn__hub_z_max__wpli_alpha,Функциональная связность · максимальный hub z-score · wPLI α,conn,Функциональная связность,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.11304177920016999,0.11304177920016999,0.5208333333333334,-0.08274635458901898,0.08274635458901898,0.7340235852363574,263,263,0.0
logreg,Логистическая регрессия,dfa__dfa_exp__temporal_beta,Долговременные корреляции · dfa exp · височная область β,dfa,Долговременные корреляции,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.0617236134222759,0.0617236134222759,0.5202294685990339,0.03426026320377261,0.03426026320377261,0.7420531702985896,264,264,0.0
logreg,Логистическая регрессия,aper__alpha_peak_cf_hz__central,"Апериодический компонент · центральная частота альфа-пика, Гц · центральная область",aper,Апериодический компонент,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,0.06909721408203706,0.06909721408203706,0.5193236714975845,0.026459043472255354,0.026459043472255354,0.7530565559184411,265,265,0.0
logreg,Логистическая регрессия,conn__small_worldness__plv_alpha,Функциональная связность · мера маломирности · PLV α,conn,Функциональная связность,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.022672432091574643,0.022672432091574643,0.5188707729468598,0.0973441438228957,0.0973441438228957,0.7552205435333821,266,266,0.0
logreg,Логистическая регрессия,conn__mean_strength__dtf_alpha,Функциональная связность · mean strength · DTF α,conn,Функциональная связность,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.22185593908129375,0.22185593908129375,0.5172101449275363,-0.03667795046351344,0.03667795046351344,0.7793527006888831,267,267,0.0
logreg,Логистическая регрессия,aper__alpha_peak_width_hz__occipital,"Апериодический компонент · ширина альфа-пика, Гц · затылочная область",aper,Апериодический компонент,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.015226846625273767,0.015226846625273767,0.516832729468599,-0.009266030891670706,0.009266030891670706,0.7825961374370705,268,268,0.0
logreg,Логистическая регрессия,conn__modularity__plv_alpha,Функциональная связность · модулярность · PLV α,conn,Функциональная связность,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.0008889331979846273,0.0008889331979846273,0.5166817632850241,-0.08198203672600325,0.08198203672600325,0.7659065118583488,269,269,0.0
logreg,Логистическая регрессия,aper__alpha_peak_cf_hz__occipital,"Апериодический компонент · центральная частота альфа-пика, Гц · затылочная область",aper,Апериодический компонент,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,0.004232303964884115,0.004232303964884115,0.5166817632850241,-0.05064804875817783,0.05064804875817783,0.7825961374370705,270,270,0.0
logreg,Логистическая регрессия,conn__modularity__coh_beta,Функциональная связность · модулярность · coherence β,conn,Функциональная связность,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,0.005391351623133246,0.005391351623133246,0.5158514492753623,-0.11270016722043322,0.11270016722043322,0.7530565559184411,271,271,0.0
logreg,Логистическая регрессия,conn__global_efficiency__wpli_beta,Функциональная связность · глобальная эффективность · wPLI β,conn,Функциональная связность,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,0.04069024644884213,0.04069024644884213,0.5158514492753623,0.07665420772554689,0.07665420772554689,0.7923209482170757,272,272,0.0
logreg,Логистическая регрессия,conn__small_worldness__plv_theta,Функциональная связность · мера маломирности · PLV θ,conn,Функциональная связность,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,0.10184438703377001,0.10184438703377001,0.5155495169082125,0.12509433902602776,0.12509433902602776,0.7948685854456742,273,273,0.0
logreg,Логистическая регрессия,conn__n_hubs__pdc_delta,Функциональная связность · n hubs · PDC δ,conn,Функциональная связность,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.02390812276407684,0.02390812276407684,0.5147192028985508,0.1671051667596157,0.1671051667596157,0.5450926008173059,274,274,0.0
logreg,Логистическая регрессия,conn__n_hubs__wpli_delta,Функциональная связность · n hubs · wPLI δ,conn,Функциональная связность,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.006600219781409905,0.006600219781409905,0.5144927536231884,-0.036523364738346525,0.036523364738346525,0.7530565559184411,275,275,0.0
logreg,Логистическая регрессия,conn__mean_strength__imcoh_theta,Функциональная связность · mean strength · imaginary coherence θ,conn,Функциональная связность,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,0.043428968677922924,0.043428968677922924,0.5131340579710145,0.13768270034619853,0.13768270034619853,0.8324845759304823,276,276,0.0
logreg,Логистическая регрессия,conn__small_worldness__imcoh_alpha,Функциональная связность · мера маломирности · imaginary coherence α,conn,Функциональная связность,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,0.06186670089826763,0.06186670089826763,0.5107185990338164,0.02800973461677727,0.02800973461677727,0.8286416677208599,277,277,0.0
logreg,Логистическая регрессия,conn__modularity__imcoh_delta,Функциональная связность · модулярность · imaginary coherence δ,conn,Функциональная связность,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.05193213586093108,0.05193213586093108,0.5102657004830918,0.14984613913041228,0.14984613913041228,0.8580117685277971,278,278,0.0
logreg,Логистическая регрессия,conn__n_hubs__imcoh_alpha,Функциональная связность · n hubs · imaginary coherence α,conn,Функциональная связность,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,0.007496597751735515,0.007496597751735515,0.5095863526570049,0.05283543314574004,0.05283543314574004,0.7184989091119309,279,279,0.0
logreg,Логистическая регрессия,conn__clustering__imcoh_beta,Функциональная связность · кластеризация · imaginary coherence β,conn,Функциональная связность,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.05691329415513657,0.05691329415513657,0.5095108695652174,0.04634599637783426,0.04634599637783426,0.8891051584663034,280,280,0.0
logreg,Логистическая регрессия,conn__n_hubs__dtf_theta,Функциональная связность · n hubs · DTF θ,conn,Функциональная связность,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.011978096445811635,0.011978096445811635,0.5092844202898551,-0.09455767169014667,0.09455767169014667,0.5566407574849991,281,281,0.0
logreg,Логистическая регрессия,aper__alpha_peak_cf_hz__parietal,"Апериодический компонент · центральная частота альфа-пика, Гц · теменная область",aper,Апериодический компонент,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.02043803430467925,0.02043803430467925,0.508756038647343,-0.06633165717813919,0.06633165717813919,0.8963619345147492,282,282,0.0
logreg,Логистическая регрессия,conn__n_hubs__imcoh_beta,Функциональная связность · n hubs · imaginary coherence β,conn,Функциональная связность,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.18364494068105092,0.18364494068105092,0.5086805555555556,-0.15350234057373213,0.15350234057373213,0.7862472575094916,283,283,0.0
logreg,Логистическая регрессия,conn__modularity__plv_beta,Функциональная связность · модулярность · PLV β,conn,Функциональная связность,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.038635697502290234,0.038635697502290234,0.5076992753623188,-0.0239058632174708,0.0239058632174708,0.8897633810924086,284,284,0.0
logreg,Логистическая регрессия,aper__alpha_peak_width_hz__temporal,"Апериодический компонент · ширина альфа-пика, Гц · височная область",aper,Апериодический компонент,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.0435696718764006,0.0435696718764006,0.507397342995169,0.06099722445468159,0.06099722445468159,0.913418575205139,285,285,0.0
logreg,Логистическая регрессия,burst__rate_per_min__occipital_alpha,Ритмические эпизоды · rate per min · затылочная область α,burst,Ритмические эпизоды,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.0352227590085098,0.0352227590085098,0.5071708937198068,-0.02459786894657033,0.02459786894657033,0.913418575205139,286,286,0.0
logreg,Логистическая регрессия,conn__n_hubs__wpli_theta,Функциональная связность · n hubs · wPLI θ,conn,Функциональная связность,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.10312997631934262,0.10312997631934262,0.5070954106280193,-0.10306620600844132,0.10306620600844132,0.8740653512828602,287,287,0.0
logreg,Логистическая регрессия,burst__rate_per_min__parietal_alpha,Ритмические эпизоды · rate per min · теменная область α,burst,Ритмические эпизоды,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.02637648776692249,0.02637648776692249,0.5070199275362319,-0.03611791198672944,0.03611791198672944,0.913418575205139,288,288,0.0
logreg,Логистическая регрессия,burst__rate_per_min__temporal_alpha,Ритмические эпизоды · rate per min · височная область α,burst,Ритмические эпизоды,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,0.10440074036319819,0.10440074036319819,0.50618961352657,0.007913370247565353,0.007913370247565353,0.9207720987658065,289,289,0.0
logreg,Логистическая регрессия,burst__rate_per_min__frontal_alpha,Ритмические эпизоды · rate per min · лобная область α,burst,Ритмические эпизоды,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.05101766347678341,0.05101766347678341,0.5055857487922705,-0.04445419253011053,0.04445419253011053,0.9235068888571673,290,290,0.0
logreg,Логистическая регрессия,event__lr_index,Транзиентные события · lr index,event,Транзиентные события,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,0.03960621487147708,0.03960621487147708,0.5048309178743962,-0.041236724446635106,0.041236724446635106,0.9235068888571673,291,291,0.0
logreg,Логистическая регрессия,conn__clustering__wpli_delta,Функциональная связность · кластеризация · wPLI δ,conn,Функциональная связность,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.06703664140359698,0.06703664140359698,0.5042270531400965,0.04840355081120271,0.04840355081120271,0.9430614682974163,292,292,0.0
logreg,Логистическая регрессия,conn__modularity__plv_theta,Функциональная связность · модулярность · PLV θ,conn,Функциональная связность,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,0.03626129577934497,0.03626129577934497,0.5040006038647343,0.014196427517787234,0.014196427517787234,0.9235068888571673,293,293,0.0
logreg,Логистическая регрессия,burst__mean_amp__temporal_beta,Ритмические эпизоды · mean amp · височная область β,burst,Ритмические эпизоды,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.012574110151054658,0.012574110151054658,0.5033212560386473,-0.07157317849747502,0.07157317849747502,0.9559094660707451,294,294,0.0
logreg,Логистическая регрессия,conn__n_hubs__dtf_beta,Функциональная связность · n hubs · DTF β,conn,Функциональная связность,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,0.0003992239803341357,0.0003992239803341357,0.5031702898550725,-0.09972820585704745,0.09972820585704745,0.9189901611297505,295,295,0.0
logreg,Логистическая регрессия,conn__n_hubs__dtf_alpha,Функциональная связность · n hubs · DTF α,conn,Функциональная связность,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.04303978682949665,0.04303978682949665,0.5026419082125604,-0.014911192598790016,0.014911192598790016,0.913418575205139,296,296,0.0
logreg,Логистическая регрессия,conn__clustering__wpli_beta,Функциональная связность · кластеризация · wPLI β,conn,Функциональная связность,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.04562212652536015,0.04562212652536015,0.5016606280193237,0.035653423379061404,0.035653423379061404,0.9781376768471614,297,297,0.0
logreg,Логистическая регрессия,aper__alpha_peak_width_hz__parietal,"Апериодический компонент · ширина альфа-пика, Гц · теменная область",aper,Апериодический компонент,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.0186311220378786,0.0186311220378786,0.5015851449275363,0.035411265598256615,0.035411265598256615,0.9781376768471614,298,298,0.0
logreg,Логистическая регрессия,conn__n_hubs__dtf_delta,Функциональная связность · n hubs · DTF δ,conn,Функциональная связность,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.01671876457691797,0.01671876457691797,0.5015096618357487,0.027216900149808362,0.027216900149808362,0.913418575205139,299,299,0.0
logreg,Логистическая регрессия,burst__pct_time__central_beta,Ритмические эпизоды · pct time · центральная область β,burst,Ритмические эпизоды,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.09036725309410136,0.09036725309410136,0.5015096618357487,0.020042025077793877,0.020042025077793877,0.9781376768471614,300,300,0.0
logreg,Логистическая регрессия,conn__modularity__wpli_beta,Функциональная связность · модулярность · wPLI β,conn,Функциональная связность,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,0.0922552548540205,0.0922552548540205,0.5000754830917875,0.10782513398674289,0.10782513398674289,1.0,301,301,0.0
rf,Случайный лес,event__z_peak,"Пиковая амплитуда события, z",event,Транзиентные события,0.0032581453634085637,0.009347396590963172,all_clean_features,exploratory_holdout,30,131,33,-0.7016447616205195,0.7016447616205195,0.964975845410628,-2.3302479574189605,2.3302479574189605,5.729587184044175e-22,1,1,0.0032581453634085637
rf,Случайный лес,event__n_involved_ch,Число вовлечённых каналов события,event,Транзиентные события,0.0011278195488721888,0.001722772817652584,all_clean_features,exploratory_holdout,30,131,33,0.2189816450674021,0.2189816450674021,0.8408061594202899,1.1307276973039035,1.1307276973039035,3.887498532653169e-12,2,2,0.0011278195488721888
rf,Случайный лес,conn__clustering__plv_theta,Функциональная связность · кластеризация · PLV θ,conn,Функциональная связность,0.001002506265664164,0.0043337384626041435,all_clean_features,exploratory_holdout,30,131,33,-0.22868210368335912,0.22868210368335912,0.8691123188405797,-1.3512420460605923,1.3512420460605923,4.139794683171406e-14,3,3,0.001002506265664164
rf,Случайный лес,event__peak_to_peak_uv,Транзиентные события · peak to peak uv,event,Транзиентные события,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,0.1054171407532542,0.1054171407532542,0.8159722222222223,0.9720211555015174,0.9720211555015174,1.5444586928952428e-10,4,4,0.0
rf,Случайный лес,conn__hub_z_max__plv_delta,Функциональная связность · максимальный hub z-score · PLV δ,conn,Функциональная связность,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.15702961654229272,0.15702961654229272,0.8132548309178744,-1.129118548691132,1.129118548691132,2.0895719811778526e-10,5,5,0.0
rf,Случайный лес,aper__aperiodic_intercept_log10__parietal,Апериодический компонент · aperiodic intercept log10 · теменная область,aper,Апериодический компонент,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,0.13063571786962203,0.13063571786962203,0.8057065217391304,1.1420608092640874,1.1420608092640874,5.515340082025495e-10,6,6,0.0
rf,Случайный лес,aper__aperiodic_intercept_log10__temporal,Апериодический компонент · aperiodic intercept log10 · височная область,aper,Апериодический компонент,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,0.07593555072968425,0.07593555072968425,0.8055555555555556,1.1375749353435916,1.1375749353435916,5.515340082025495e-10,7,7,0.0
rf,Случайный лес,burst__pct_time__occipital_alpha,Ритмические эпизоды · pct time · затылочная область α,burst,Ритмические эпизоды,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,0.23180716717568287,0.23180716717568287,0.8020833333333333,0.9997637822086023,0.9997637822086023,8.495781504125879e-10,8,8,0.0
rf,Случайный лес,aper__aperiodic_intercept_log10__frontal,Апериодический компонент · aperiodic intercept log10 · лобная область,aper,Апериодический компонент,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,0.1444762895404557,0.1444762895404557,0.7964975845410628,1.1285406098796067,1.1285406098796067,1.7860226937951565e-09,9,9,0.0
rf,Случайный лес,conn__hub_z_max__dtf_delta,Функциональная связность · максимальный hub z-score · DTF δ,conn,Функциональная связность,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,0.18942809908912642,0.18942809908912642,0.7916666666666666,1.1237997120696217,1.1237997120696217,3.3395639929717363e-09,10,10,0.0
rf,Случайный лес,conn__clustering__coh_theta,Функциональная связность · кластеризация · coherence θ,conn,Функциональная связность,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.06285077833995603,0.06285077833995603,0.7823067632850241,-0.6759977867116944,0.6759977867116944,1.0565348576228296e-08,11,11,0.0
rf,Случайный лес,spec_shape__spectral_entropy_norm__frontal,Интегральные спектральные характеристики · спектральная энтропия norm · лобная область,spec_shape,Интегральные спектральные характеристики,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.049894037716218566,0.049894037716218566,0.7821557971014492,-1.045041959178796,1.045041959178796,1.0565348576228296e-08,12,12,0.0
rf,Случайный лес,spec_shape__spectral_entropy_raw__frontal,Интегральные спектральные характеристики · спектральная энтропия · лобная область,spec_shape,Интегральные спектральные характеристики,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.04989403771621765,0.04989403771621765,0.7821557971014492,-1.0450419591787885,1.0450419591787885,1.0565348576228296e-08,13,13,0.0
rf,Случайный лес,conn__clustering__pdc_beta,Функциональная связность · кластеризация · PDC β,conn,Функциональная связность,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,0.3534066875535061,0.3534066875535061,0.7777777777777778,1.067154377275833,1.067154377275833,1.7677359688023226e-08,14,14,0.0
rf,Случайный лес,dfa__dfa_exp__frontal_alpha,Долговременные корреляции · dfa exp · лобная область α,dfa,Долговременные корреляции,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,0.1221014172093764,0.1221014172093764,0.7776268115942029,1.042285237626885,1.042285237626885,1.7677359688023226e-08,15,15,0.0
rf,Случайный лес,dfa__dfa_exp__occipital_alpha,Долговременные корреляции · dfa exp · затылочная область α,dfa,Долговременные корреляции,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,0.19360333325927018,0.19360333325927018,0.7768719806763286,1.0969821672769275,1.0969821672769275,1.8622578989888503e-08,16,16,0.0
rf,Случайный лес,conn__hub_z_max__plv_beta,Функциональная связность · максимальный hub z-score · PLV β,conn,Функциональная связность,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.2478008299119807,0.2478008299119807,0.776268115942029,-1.066771737493484,1.066771737493484,1.8707026878628353e-08,17,17,0.0
rf,Случайный лес,aper__aperiodic_exponent__frontal,Апериодический компонент · экспонента 1/f · лобная область,aper,Апериодический компонент,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,0.173338025657065,0.173338025657065,0.7758152173913043,0.9693323545586681,0.9693323545586681,1.8707026878628353e-08,18,18,0.0
rf,Случайный лес,aper__aperiodic_slope__frontal,Апериодический компонент · наклон 1/f · лобная область,aper,Апериодический компонент,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.173338025657065,0.173338025657065,0.7758152173913043,-0.9693323545586681,0.9693323545586681,1.8707026878628353e-08,19,19,0.0
rf,Случайный лес,aper__aperiodic_intercept_log10__central,Апериодический компонент · aperiodic intercept log10 · центральная область,aper,Апериодический компонент,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,0.11943832785060221,0.11943832785060221,0.7743055555555556,1.0490147568707586,1.0490147568707586,2.2011209754442993e-08,20,20,0.0
rf,Случайный лес,spec_shape__spectral_entropy_raw__central,Интегральные спектральные характеристики · спектральная энтропия · центральная область,spec_shape,Интегральные спектральные характеристики,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.052400677342211495,0.052400677342211495,0.7732487922705313,-1.0081510450692717,1.0081510450692717,2.3441782877667187e-08,21,21,0.0
rf,Случайный лес,spec_shape__spectral_entropy_norm__central,Интегральные спектральные характеристики · спектральная энтропия norm · центральная область,spec_shape,Интегральные спектральные характеристики,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.052400677342212015,0.052400677342212015,0.7732487922705313,-1.0081510450692663,1.0081510450692663,2.3441782877667187e-08,22,22,0.0
rf,Случайный лес,dfa__dfa_exp__parietal_alpha,Долговременные корреляции · dfa exp · теменная область α,dfa,Долговременные корреляции,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,0.1750608565798002,0.1750608565798002,0.7715881642512078,1.0199965450147548,1.0199965450147548,2.8231835211831212e-08,23,23,0.0
rf,Случайный лес,conn__global_efficiency__plv_theta,Функциональная связность · глобальная эффективность · PLV θ,conn,Функциональная связность,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.16523262790170498,0.16523262790170498,0.7697765700483092,-0.9378487017738449,0.9378487017738449,3.469544755493704e-08,24,24,0.0
rf,Случайный лес,aper__aperiodic_exponent__parietal,Апериодический компонент · экспонента 1/f · теменная область,aper,Апериодический компонент,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,0.011166359374353075,0.011166359374353075,0.7673611111111112,0.9890745135324296,0.9890745135324296,4.463795683076409e-08,25,25,0.0
rf,Случайный лес,aper__aperiodic_slope__parietal,Апериодический компонент · наклон 1/f · теменная область,aper,Апериодический компонент,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.011166359374353075,0.011166359374353075,0.7673611111111112,-0.9890745135324296,0.9890745135324296,4.463795683076409e-08,26,26,0.0
rf,Случайный лес,conn__global_efficiency__pdc_beta,Функциональная связность · глобальная эффективность · PDC β,conn,Функциональная связность,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.28370723194239844,0.28370723194239844,0.7604166666666666,-0.9503946936191081,0.9503946936191081,1.03706992272243e-07,27,27,0.0
rf,Случайный лес,conn__hub_z_max__coh_delta,Функциональная связность · максимальный hub z-score · coherence δ,conn,Функциональная связность,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.09881070793925507,0.09881070793925507,0.7586050724637682,-0.9479797066387464,0.9479797066387464,1.2695350882579458e-07,28,28,0.0
rf,Случайный лес,burst__pct_time__frontal_alpha,Ритмические эпизоды · pct time · лобная область α,burst,Ритмические эпизоды,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,0.19130135927517022,0.19130135927517022,0.7580012077294687,0.951274927971627,0.951274927971627,1.3312058525082866e-07,29,29,0.0
rf,Случайный лес,aper__aperiodic_exponent__temporal,Апериодический компонент · экспонента 1/f · височная область,aper,Апериодический компонент,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,0.01993909503333305,0.01993909503333305,0.7570954106280193,0.9890803146166957,0.9890803146166957,1.411494995852662e-07,30,30,0.0
rf,Случайный лес,aper__aperiodic_slope__temporal,Апериодический компонент · наклон 1/f · височная область,aper,Апериодический компонент,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.01993909503333305,0.01993909503333305,0.7570954106280193,-0.9890803146166957,0.9890803146166957,1.411494995852662e-07,31,31,0.0
rf,Случайный лес,spec_shape__sef95_hz__frontal,Интегральные спектральные характеристики · SEF95 hz · лобная область,spec_shape,Интегральные спектральные характеристики,0.0,0.0,all_clean_features,exploratory_holdout,30,131,33,-0.1196198594470452,0.1196198594470452,0.7543780193236715,-0.9746918387024786,0.9746918387024786,1.9386187668045674e-07,32,32,0.0
