feature,feature_ru,PC1_loading,PC2_loading,abs_PC1_loading,abs_PC2_loading
conn__small_worldness__imcoh_delta,Функциональная связность · small worldness · imcoh delta,-0.01625345510747041,0.006877582718670016,0.01625345510747041,0.006877582718670016
conn__small_worldness__imcoh_theta,Функциональная связность · small worldness · imcoh theta,-0.01118253973643001,0.011178242592489639,0.01118253973643001,0.011178242592489639
conn__small_worldness__pdc_alpha,Функциональная связность · small worldness · pdc alpha,-0.010273992437923284,-0.07099307803663549,0.010273992437923284,0.07099307803663549
conn__small_worldness__pdc_beta,Функциональная связность · small worldness · pdc beta,-0.0011409293179841804,-0.07483485628786361,0.0011409293179841804,0.07483485628786361
conn__small_worldness__pdc_delta,Функциональная связность · small worldness · pdc delta,0.014913538300539597,-0.049713464098807,0.014913538300539597,0.049713464098807
conn__small_worldness__pdc_theta,Функциональная связность · small worldness · pdc theta,-0.0015159320990421762,-0.07886821292825127,0.0015159320990421762,0.07886821292825127
conn__small_worldness__plv_alpha,Функциональная связность · small worldness · plv alpha,-0.03421659190974859,-0.03503342091380804,0.03421659190974859,0.03503342091380804
conn__small_worldness__plv_beta,Функциональная связность · small worldness · plv beta,-0.003063957998904056,0.005669244268374165,0.003063957998904056,0.005669244268374165
conn__small_worldness__plv_delta,Функциональная связность · small worldness · plv delta,0.004901295579424281,0.033012548113300226,0.004901295579424281,0.033012548113300226
conn__small_worldness__plv_theta,Функциональная связность · small worldness · plv theta,-0.03415052772191533,-0.015660892479320513,0.03415052772191533,0.015660892479320513
conn__small_worldness__wpli_alpha,Функциональная связность · small worldness · wpli alpha,-0.0036564322690137703,-0.016569037497284937,0.0036564322690137703,0.016569037497284937
conn__small_worldness__wpli_beta,Функциональная связность · small worldness · wpli beta,-0.009504571719907637,-0.01844255027212505,0.009504571719907637,0.01844255027212505
conn__small_worldness__wpli_delta,Функциональная связность · small worldness · wpli delta,-0.011064158447455999,-0.03800055649810683,0.011064158447455999,0.03800055649810683
conn__small_worldness__wpli_theta,Функциональная связность · small worldness · wpli theta,0.012663131446522162,0.024270121692299564,0.012663131446522162,0.024270121692299564
conn__hub_z_max__coh_alpha,Функциональная связность · hub z max · coh alpha,-0.032041119951824494,-0.007325362280919632,0.032041119951824494,0.007325362280919632
conn__hub_z_max__coh_beta,Функциональная связность · hub z max · coh beta,-0.04036007890992935,-0.016982598322551005,0.04036007890992935,0.016982598322551005
conn__hub_z_max__coh_delta,Функциональная связность · hub z max · coh delta,-0.04539952405769746,0.07573456026386148,0.04539952405769746,0.07573456026386148
conn__hub_z_max__coh_theta,Функциональная связность · hub z max · coh theta,0.014935998689158814,0.02720093479998653,0.014935998689158814,0.02720093479998653
conn__hub_z_max__dtf_alpha,Функциональная связность · hub z max · dtf alpha,-0.00634080933085238,-0.021008946699653662,0.00634080933085238,0.021008946699653662
conn__hub_z_max__dtf_beta,Функциональная связность · hub z max · dtf beta,0.01310681537721558,-0.05490630933609403,0.01310681537721558,0.05490630933609403
conn__hub_z_max__dtf_delta,Функциональная связность · hub z max · dtf delta,0.031116059443223584,-0.09072793428098412,0.031116059443223584,0.09072793428098412
conn__hub_z_max__dtf_theta,Функциональная связность · hub z max · dtf theta,9.122680700960549e-05,-0.05544498448059671,9.122680700960549e-05,0.05544498448059671
conn__hub_z_max__imcoh_alpha,Функциональная связность · hub z max · imcoh alpha,0.02719737836783907,0.02974472011390793,0.02719737836783907,0.02974472011390793
conn__hub_z_max__imcoh_beta,Функциональная связность · hub z max · imcoh beta,0.001090292777315707,-0.00823103819855884,0.001090292777315707,0.00823103819855884
conn__hub_z_max__imcoh_delta,Функциональная связность · hub z max · imcoh delta,0.010922756227617457,-0.015240228558432389,0.010922756227617457,0.015240228558432389
conn__hub_z_max__imcoh_theta,Функциональная связность · hub z max · imcoh theta,0.01406738119874705,-0.03216573799990749,0.01406738119874705,0.03216573799990749
conn__hub_z_max__pdc_alpha,Функциональная связность · hub z max · pdc alpha,0.0087386057410045,0.10106563396608827,0.0087386057410045,0.10106563396608827
conn__hub_z_max__pdc_beta,Функциональная связность · hub z max · pdc beta,0.004597344110202928,0.09851924561349272,0.004597344110202928,0.09851924561349272
conn__hub_z_max__pdc_delta,Функциональная связность · hub z max · pdc delta,-0.0009221398296087781,0.04557406380001581,0.0009221398296087781,0.04557406380001581
conn__hub_z_max__pdc_theta,Функциональная связность · hub z max · pdc theta,0.016793234347656713,0.10066432222867976,0.016793234347656713,0.10066432222867976
conn__hub_z_max__plv_alpha,Функциональная связность · hub z max · plv alpha,-0.04347723926498373,0.003285619120585938,0.04347723926498373,0.003285619120585938
conn__hub_z_max__plv_beta,Функциональная связность · hub z max · plv beta,-0.05363488069095577,0.0259403740015209,0.05363488069095577,0.0259403740015209
conn__hub_z_max__plv_delta,Функциональная связность · hub z max · plv delta,-0.035967016865793185,0.05367451430637259,0.035967016865793185,0.05367451430637259
conn__hub_z_max__plv_theta,Функциональная связность · hub z max · plv theta,-0.011267172346082132,0.037132514127258834,0.011267172346082132,0.037132514127258834
conn__hub_z_max__wpli_alpha,Функциональная связность · hub z max · wpli alpha,-0.008997397393103365,-0.004571990204404034,0.008997397393103365,0.004571990204404034
conn__hub_z_max__wpli_beta,Функциональная связность · hub z max · wpli beta,-0.03411937421591162,-0.001792207839451667,0.03411937421591162,0.001792207839451667
conn__hub_z_max__wpli_delta,Функциональная связность · hub z max · wpli delta,0.010440863622124716,-0.002555498964495674,0.010440863622124716,0.002555498964495674
conn__hub_z_max__wpli_theta,Функциональная связность · hub z max · wpli theta,0.008835541738707162,-0.027308577818684107,0.008835541738707162,0.027308577818684107
conn__n_hubs__coh_alpha,Функциональная связность · n hubs · coh alpha,-0.005191310865399397,-0.012203173523681013,0.005191310865399397,0.012203173523681013
conn__n_hubs__coh_beta,Функциональная связность · n hubs · coh beta,-0.04190361006099867,-0.016981227948095666,0.04190361006099867,0.016981227948095666
conn__n_hubs__coh_delta,Функциональная связность · n hubs · coh delta,-0.04924594704846563,0.06173681606277275,0.04924594704846563,0.06173681606277275
conn__n_hubs__coh_theta,Функциональная связность · n hubs · coh theta,0.005996329566414208,0.030883064872987073,0.005996329566414208,0.030883064872987073
conn__n_hubs__dtf_alpha,Функциональная связность · n hubs · dtf alpha,0.004919406963313739,0.01688306133832073,0.004919406963313739,0.01688306133832073
conn__n_hubs__dtf_beta,Функциональная связность · n hubs · dtf beta,-0.001311385849480771,-0.005303631734955738,0.001311385849480771,0.005303631734955738
conn__n_hubs__dtf_delta,Функциональная связность · n hubs · dtf delta,0.006462853888939095,0.004478768928794689,0.006462853888939095,0.004478768928794689
conn__n_hubs__dtf_theta,Функциональная связность · n hubs · dtf theta,-0.016252917151280237,-0.000830819697185544,0.016252917151280237,0.000830819697185544
conn__n_hubs__imcoh_alpha,Функциональная связность · n hubs · imcoh alpha,0.027467408439369373,0.03489705808799692,0.027467408439369373,0.03489705808799692
conn__n_hubs__imcoh_beta,Функциональная связность · n hubs · imcoh beta,-0.014835899175356625,0.0042295325490195775,0.014835899175356625,0.0042295325490195775
conn__n_hubs__imcoh_delta,Функциональная связность · n hubs · imcoh delta,0.00016670644973965692,0.017437175829158436,0.00016670644973965692,0.017437175829158436
conn__n_hubs__imcoh_theta,Функциональная связность · n hubs · imcoh theta,-0.0005966443793352609,-0.03384812325160195,0.0005966443793352609,0.03384812325160195
conn__n_hubs__pdc_alpha,Функциональная связность · n hubs · pdc alpha,-0.0087446344729038,0.03266179574983421,0.0087446344729038,0.03266179574983421
conn__n_hubs__pdc_beta,Функциональная связность · n hubs · pdc beta,-0.0072350326350748406,0.022420980615164423,0.0072350326350748406,0.022420980615164423
conn__n_hubs__pdc_delta,Функциональная связность · n hubs · pdc delta,0.018810589289858657,0.011416779574609766,0.018810589289858657,0.011416779574609766
conn__n_hubs__pdc_theta,Функциональная связность · n hubs · pdc theta,-0.006275289932143393,0.04919972675782608,0.006275289932143393,0.04919972675782608
conn__n_hubs__plv_alpha,Функциональная связность · n hubs · plv alpha,-0.01742794042615931,-0.000598987795144513,0.01742794042615931,0.000598987795144513
conn__n_hubs__plv_beta,Функциональная связность · n hubs · plv beta,-0.02602451808946652,0.03242211729937976,0.02602451808946652,0.03242211729937976
conn__n_hubs__plv_delta,Функциональная связность · n hubs · plv delta,-0.030037013474584023,0.06488007914220995,0.030037013474584023,0.06488007914220995
conn__n_hubs__plv_theta,Функциональная связность · n hubs · plv theta,-0.009873617378207755,0.041716701942315304,0.009873617378207755,0.041716701942315304
conn__n_hubs__wpli_alpha,Функциональная связность · n hubs · wpli alpha,-0.02005025951975172,0.013126715187269981,0.02005025951975172,0.013126715187269981
conn__n_hubs__wpli_beta,Функциональная связность · n hubs · wpli beta,-0.0300256477402219,0.009267977473608767,0.0300256477402219,0.009267977473608767
conn__n_hubs__wpli_delta,Функциональная связность · n hubs · wpli delta,-0.011454004981309062,0.01605787849529797,0.011454004981309062,0.01605787849529797
conn__n_hubs__wpli_theta,Функциональная связность · n hubs · wpli theta,-0.01068954964690265,-0.013194008223246166,0.01068954964690265,0.013194008223246166
conn__asymmetry__dtf_alpha,Функциональная связность · asymmetry · dtf alpha,-0.008462943478539564,0.039382646101622086,0.008462943478539564,0.039382646101622086
conn__asymmetry__dtf_beta,Функциональная связность · asymmetry · dtf beta,-0.008739237512580322,0.056130604160036734,0.008739237512580322,0.056130604160036734
conn__asymmetry__dtf_delta,Функциональная связность · asymmetry · dtf delta,-0.012215596822391598,0.04700753964505225,0.012215596822391598,0.04700753964505225
conn__asymmetry__dtf_theta,Функциональная связность · asymmetry · dtf theta,-0.007764873521108193,0.022952214015428966,0.007764873521108193,0.022952214015428966
conn__asymmetry__pdc_alpha,Функциональная связность · asymmetry · pdc alpha,-0.013503321910347064,0.09908108768817482,0.013503321910347064,0.09908108768817482
conn__asymmetry__pdc_beta,Функциональная связность · asymmetry · pdc beta,-0.008271003112090924,0.11693984039636594,0.008271003112090924,0.11693984039636594
conn__asymmetry__pdc_delta,Функциональная связность · asymmetry · pdc delta,-0.03969675315710379,0.08117580020561947,0.03969675315710379,0.08117580020561947
conn__asymmetry__pdc_theta,Функциональная связность · asymmetry · pdc theta,-0.024638427262904036,0.08243963302702484,0.024638427262904036,0.08243963302702484
event__peak_to_peak_uv,Транзиентные события · peak to peak uv,0.09646565972153465,-0.09476324686363637,0.09646565972153465,0.09476324686363637
event__auc_abs_uvs,Транзиентные события · auc abs uvs,0.10301805749723628,-0.08607756271045773,0.10301805749723628,0.08607756271045773
event__energy_uv2s,Транзиентные события · energy uv2s,0.08922019753382152,-0.07035472734655186,0.08922019753382152,0.07035472734655186
event__line_length_uv,Транзиентные события · line length uv,0.06697949255760619,-0.07865181003409066,0.06697949255760619,0.07865181003409066
event__slope_rise_uvs,Транзиентные события · slope rise uvs,0.06772230385218565,-0.07221006670364394,0.06772230385218565,0.07221006670364394
event__slope_fall_uvs,Транзиентные события · slope fall uvs,-0.06117169921707815,0.08446944503656828,0.06117169921707815,0.08446944503656828
event__sharpness_uv,Транзиентные события · sharpness uv,0.06471861799281174,-0.08109829525488625,0.06471861799281174,0.08109829525488625
event__z_peak,Амплитуда события (z),-0.043951577506867824,0.08762995211266078,0.043951577506867824,0.08762995211266078
event__slow_peak_uv,Транзиентные события · slow peak uv,0.10319897701807342,-0.09165020924062248,0.10319897701807342,0.09165020924062248
event__spike_to_slow_ratio,Транзиентные события · spike to slow ratio,0.018694945545010434,-0.08307088156963974,0.018694945545010434,0.08307088156963974
event__n_involved_ch,Транзиентные события · n involved ch,0.027155657436163827,-0.10396149295275392,0.027155657436163827,0.10396149295275392
event__lr_index,Транзиентные события · lr index,0.00467084765408362,-0.002781808717500898,0.00467084765408362,0.002781808717500898
event__spread_rois,Транзиентные события · spread rois,0.02006426870526287,-0.058597711867658844,0.02006426870526287,0.058597711867658844
event__propagation_ms,"Распространение события, мс",0.03005810011513503,-0.1280757109996925,0.03005810011513503,0.1280757109996925
