roc_auc,pr_auc,accuracy,balanced_accuracy,sensitivity,specificity,precision,npv,f1,mcc,threshold,youden_j
0.9762983091787439,0.9851805501532599,0.8170731707317073,0.8369565217391304,0.6739130434782609,1.0,1.0,0.7058823529411765,0.8051948051948052,0.6897124943106252,0.89,0.6739130434782608
0.9762983091787439,0.9851805501532599,0.8109756097560976,0.8315217391304348,0.6630434782608695,1.0,1.0,0.6990291262135923,0.7973856209150327,0.6807985775912847,0.9,0.6630434782608696
0.9762983091787439,0.9851805501532599,0.8048780487804879,0.8260869565217391,0.6521739130434783,1.0,1.0,0.6923076923076923,0.7894736842105263,0.6719412301104971,0.91,0.6521739130434783
0.9762983091787439,0.9851805501532599,0.7926829268292683,0.8152173913043479,0.6304347826086957,1.0,1.0,0.6792452830188679,0.7733333333333333,0.6543850948317679,0.92,0.6304347826086958
0.9762983091787439,0.9851805501532599,0.7560975609756098,0.7826086956521738,0.5652173913043478,1.0,1.0,0.6428571428571429,0.7222222222222222,0.6027885510418066,0.93,0.5652173913043477
0.9762983091787439,0.9851805501532599,0.7378048780487805,0.7663043478260869,0.532608695652174,1.0,1.0,0.6260869565217392,0.6950354609929078,0.5774593988133563,0.9400000000000001,0.5326086956521738
0.9762983091787439,0.9851805501532599,0.7134146341463414,0.7445652173913043,0.4891304347826087,1.0,1.0,0.6050420168067226,0.656934306569343,0.5440077800385016,0.9500000000000001,0.48913043478260865
0.9762983091787439,0.9851805501532599,0.6707317073170732,0.7065217391304348,0.41304347826086957,1.0,1.0,0.5714285714285714,0.5846153846153846,0.48582388241058805,0.9600000000000001,0.4130434782608696
0.9762983091787439,0.9851805501532599,0.6646341463414634,0.7010869565217391,0.40217391304347827,1.0,1.0,0.5669291338582677,0.5736434108527132,0.4774977572535073,0.97,0.40217391304347827
0.9762983091787439,0.9851805501532599,0.6280487804878049,0.6684782608695652,0.33695652173913043,1.0,1.0,0.5413533834586466,0.5040650406504065,0.4270978261732729,0.98,0.3369565217391304
0.9762983091787439,0.9851805501532599,0.5853658536585366,0.6304347826086957,0.2608695652173913,1.0,1.0,0.5142857142857142,0.41379310344827586,0.36628061740041584,0.99,0.26086956521739135
