region,feature,tbi_mean,control_mean,delta_tbi_minus_control,tbi_median,control_median,delta_median_tbi_minus_control,tbi_iqr,control_iqr,hedges_g,rank_biserial,u_stat,p_value,n_tbi,n_control,q_fdr,significant_fdr_0_05
frontal,idx_log_slow_alpha_beta,-0.20896722897610012,-0.10289198017848207,-0.10607524879761805,-0.24775474127803762,-0.13071525828918518,-0.11703948298885244,0.7946270729476415,0.6252333991885073,-0.18619705566187786,-0.09903381642512077,2984.0,0.2778441398098419,92,72,0.34372470904310337,False
frontal,rel_power_theta,0.13090304697975852,0.12624439793963552,0.004658649040123003,0.12317052244596446,0.11551058709129874,0.00765993535466572,0.05663865062691886,0.060373434940898585,0.09294475648646049,0.09722222222222232,3634.0,0.2867429234080031,92,72,0.3475671798884886,False
occipital,aperiodic_exponent,1.3529639507088915,1.2620226465447848,0.09094130416410673,1.3824294517898945,1.3886222203575835,-0.006192768567689022,0.4297160160883795,0.5546081637245175,0.2719158244717881,0.09722222222222232,3634.0,0.2867429234080031,92,72,0.3475671798884886,False
occipital,sef95,27.328351449275363,28.72106481481482,-1.392713365539457,27.0,27.84375,-0.84375,9.25,10.65625,-0.22216875236510544,-0.0934480676328503,3002.5,0.3058840887491625,92,72,0.367060906498995,False
parietal,sef50,9.268115942028984,9.148292824074073,0.11982311795491185,9.5,9.125,0.375,1.6041666666666679,1.890625,0.06933108957448587,0.08650362318840576,3598.5,0.3432238867667121,92,72,0.4077907565545094,False
parietal,rel_power_theta,0.12559308848075804,0.12042407084309853,0.0051690176376595065,0.11640594300168133,0.1051613845654763,0.011244558436205032,0.06752842539993292,0.052102172072889585,0.09531108575110159,0.08574879227053134,3596.0,0.34753540830007124,92,72,0.40886518623537793,False
frontal,rel_power_delta,0.28065670867384707,0.2942632803293042,-0.013606571655457145,0.2664170020470592,0.29835521057111714,-0.03193820852405793,0.14791937863452204,0.11812195168486461,-0.14339339478380897,-0.07971014492753625,3048.0,0.3826029635753828,92,72,0.44575102552471785,False
occipital,rel_power_theta,0.13007071701152317,0.12445023180098759,0.0056204852105355835,0.11988181473701706,0.11595763803046262,0.003924176706554441,0.07189196787975935,0.06488272126674217,0.11102018870447042,0.07578502415458943,3563.0,0.4065191967246693,92,72,0.46906061160538765,False
frontal,spectral_entropy,0.8256193715720307,0.832732065296744,-0.007112693724713348,0.8243705967511046,0.8312900454997767,-0.006919448748672119,0.05235658483175987,0.07191332986853693,-0.14241364965231107,-0.07276570048309183,3071.0,0.4255093848962622,92,72,0.48629643988144255,False
central,abs_power_beta,4.692427501779937e-12,4.619001372370749e-12,7.342612940918832e-14,3.659815741619769e-12,3.4971383662494987e-12,1.6267737537027033e-13,3.006732363089587e-12,2.9262862138881758e-12,0.01938585149203055,0.0718599033816425,3550.0,0.4313058713064428,92,72,0.488270797705407,False
frontal,idx_slow_beta,2.9167479403926015,3.247239051167641,-0.3304911107750397,2.8935653791478675,2.513375366539824,0.3801900126080433,1.7729023996129993,2.196436476011696,-0.16688829675453318,0.06793478260869557,3537.0,0.4569470530958418,92,72,0.5124639847803834,False
frontal,abs_power_theta,4.364838176560178e-12,4.114507273756626e-12,2.503309028035521e-13,3.0581837882084733e-12,3.0841463649044677e-12,-2.5962576695994395e-14,2.6960047184534484e-12,2.640254959007571e-12,0.06407224154166279,0.06400966183574885,3524.0,0.48342303627587924,92,72,0.5371367069731992,False
temporal,alpha_peak_frequency,9.845108695652172,9.747974537037036,0.09713415861513575,9.854166666666668,9.765625,0.08854166666666785,1.010416666666666,1.53125,0.09910496226102418,0.05223429951690828,3485.0,0.5675040579399884,92,72,0.6247751096587028,False
central,rel_power_delta,0.252186876571389,0.24350340299132778,0.008683473580061218,0.24660476437029205,0.23630019353177245,0.0103045708385196,0.13288480357042437,0.10670119060965308,0.09990686175314947,0.04498792270531404,3461.0,0.622679426945441,92,72,0.6792866475768448,False
frontal,abs_power_beta,4.96423223798499e-12,5.334572127330705e-12,-3.7033988934571515e-13,4.142978705205865e-12,4.395991953106414e-12,-2.530132479005496e-13,2.681678348292156e-12,3.892012343731183e-12,-0.10942718204726584,-0.04347826086956519,3168.0,0.6344385375689636,92,72,0.6858795000745552,False
frontal,sef50,8.397644927536232,8.594762731481483,-0.19711780394525036,8.75,8.5,0.25,2.635416666666666,2.765625,-0.08720394631745307,-0.03940217391304346,3181.5,0.6666100585079594,92,72,0.7142250626870994,False
occipital,idx_slow_beta,2.4311201830209335,2.5677606748951636,-0.1366404918742301,2.201157211968725,2.098020244276976,0.10313696769174907,1.3220546630485965,1.6193513221880762,-0.09464363703495438,0.03532608695652173,3429.0,0.6994788234361429,92,72,0.7428093700206827,False
central,abs_power_gamma,1.2199323293093218e-12,1.3591557620545538e-12,-1.39223432745232e-13,1.003012745369999e-12,1.0082807913345943e-12,-5.268045964595264e-15,8.351888333375916e-13,6.761831409006934e-13,-0.11676476596004634,-0.03260869565217395,3204.0,0.7216889259523307,92,72,0.7556573973926662,False
frontal,abs_power_delta,8.921704623337032e-12,1.0352458565504731e-11,-1.430753942167699e-12,6.4308274037606645e-12,7.011087291938891e-12,-5.802598881782264e-13,5.3842277801283715e-12,5.657634890663904e-12,-0.1635748972810538,-0.03230676328502413,3205.0,0.7241716725013052,92,72,0.7556573973926662,False
central,idx_log_slow_alpha_beta,-0.2922505901160556,-0.3444821842990571,0.052231594183001495,-0.35341185224691996,-0.33136962714981183,-0.022042225097108126,0.7049420820403266,0.5955518010552726,0.09472119803169235,0.0314009661835748,3416.0,0.7316372450114184,92,72,0.7568661155290535,False
central,idx_slow_alpha_beta,0.8805405495422087,0.9043046687513578,-0.023764119209149115,0.7205738279203077,0.7846281965913904,-0.06405436867108272,0.5276218544628373,0.5334820868597183,-0.04513130105834762,-0.02657004830917875,3224.0,0.7718680605711247,92,72,0.7849505700723303,False
temporal,abs_power_gamma,2.2083655837142154e-12,2.625140542832413e-12,-4.1677495911819777e-13,1.98029106161339e-12,1.7581523969739262e-12,2.2213866463946382e-13,1.5900182902336542e-12,1.6016333101922735e-12,-0.1962146106467873,0.02717391304347827,3402.0,0.7668029998157205,92,72,0.7849505700723303,False
frontal,total_power_1_45,3.219170761957975e-11,3.3933004115218474e-11,-1.7412964956387232e-12,2.6633633990627423e-11,2.6187239806472978e-11,4.4639418415444587e-13,2.4891497454380614e-11,2.7892244599617797e-11,-0.07811011564266872,0.023248792270531338,3389.0,0.799894506673187,92,72,0.8066163092502725,False
occipital,spectral_entropy,0.8210371819607171,0.8204687719582291,0.0005684100024879735,0.8266910779128953,0.8198208208746567,0.006870257038238625,0.06282675985263042,0.08435025970860621,0.009480854645022367,0.006340579710145011,3333.0,0.9458437559894168,92,72,0.9458437559894168,False
